effect,p_value
6.551428571428232,0.9071194792633457
41.066071428571604,0.6085401259163882
-64.00392857142833,0.342627652289203
-40.10714285714289,0.7121566693481324
-27.63357142857126,0.6348560095087062
-88.17321428571404,0.18179305739100426
-291.47749999999974,0.056747513413262465
-0.10892857142857792,0.9987988019391059
-3.185357142856901,0.9633863855169629
-10.949642857142635,0.8659626489612076
-71.94142857142833,0.3567607116930144
-45.74821428571431,0.7636914042559301
-257.9457142857143,0.09515751767405388
-19.613214285713866,0.8996323667966667
20.07142857142867,0.7573032831677193
-30.10607142857134,0.7125873841613217
11.696071428571486,0.8306391930933545
-37.323928571428496,0.6694102597530046
17.8496428571425,0.779514986668818
-37.702857142857056,0.581143985124051
-92.0692857142858,0.2108453949993437
78.64607142857176,0.24503479656694283
-88.7439285714288,0.5586058421070501
-34.52035714285648,0.5271699318425214
-8.29071428571433,0.9108622027154553
-44.17142857142926,0.5249264352280579
4.307142857142708,0.9536200395421818
38.29142857142847,0.5074750125374341
8.45928571428567,0.8976291973743661
-59.739642857142144,0.2826642812569189
39.73178571428548,0.5272849775556284
-67.1457142857139,0.3311210824195672
200.96892857142893,0.05885289109654048
-48.757500000000164,0.41147889694434253
-91.94678571428608,0.20063086839699415
16.70642857142866,0.8227332618154815
8.926428571428687,0.8995965885054658
70.38714285714263,0.4631783445007655
14.842857142856928,0.853334419668646
71.99464285714294,0.3817414782512355
-93.93964285714264,0.17566457698621743
-16.635000000000673,0.7260035201974904
-50.02107142857108,0.496672011922723
7.30571428571443,0.9062247265926691
100.35821428571512,0.15640619611465104
-54.05035714285668,0.4669593207105207
-34.743928571428114,0.5467395793494437
-29.7800000000002,0.5947634714989473
-33.71928571428589,0.6109481810142086
45.048571428570995,0.44324297131592294
-85.48571428571404,0.12941435234507745
-31.59464285714307,0.5395963892552893
17.877500000000282,0.8113788603532293
-49.668214285714384,0.4849143701157115
-43.4457142857143,0.4439693826979572
-27.09035714285733,0.6598297443868568
123.0646428571431,0.09808136589333499
-2.1678571428567466,0.9818387093353362
-28.342500000000427,0.7045607940685308
-22.700357142857,0.6503013866892905
202.00857142857126,0.18623628123833239
77.6882142857146,0.20858613643522206
158.42392857142863,0.07208830665098738
-24.393214285714294,0.608719007033749
1.9303571428570194,0.9730811613590613
121.32214285714258,0.06835439620828145
-73.80250000000046,0.2881263470367205
-1.5274999999999181,0.9823011908401514
-88.88285714285735,0.18747189340608827
-43.988928571428914,0.5575678033552385
62.03749999999991,0.32934458318553117
-180.13071428571448,0.0290334539972363
93.00464285714315,0.12612289714372354
-44.28392857142876,0.4386021762665566
73.84357142857152,0.4624383943414279
28.138571428571368,0.8539120238721097
126.49142857142874,0.07492261174842191
-223.41392857142887,0.1474959327812648
52.86750000000029,0.48768255945013517
-105.51964285714303,0.08334579556892167
73.19107142857092,0.33057670209539425
-179.3603571428573,0.06971959390718441
67.03999999999996,0.29823149000506655
9.325000000000273,0.8822577750208881
41.77999999999952,0.4241737411240961
-112.26892857142843,0.24889675610403578
19.809999999999945,0.7781726492117238
27.101428571428414,0.7098003015129281
49.88892857142855,0.7470050505704439
-1.4924999999998363,0.9761639764779662
16.2303571428572,0.7597783127386515
-4.209642857142853,0.9541395817501648
-69.22678571428537,0.3019310315307718
-28.418571428571113,0.6565222021756654
-25.565357142857238,0.7312463256144807
49.32571428571464,0.38356740899784314
-164.95285714285728,0.013043658214531132
-122.96392857142928,0.09492875592179188
49.343928571428705,0.38837595239926787
73.27249999999935,0.6349710233321473
124.00535714285706,0.06594869575057924
55.00107142857132,0.5780425724120434
-122.51964285714257,0.11743018687191802
68.6242857142854,0.20270261814418888
-25.926785714285415,0.588936468338834
-157.29250000000047,0.02411173082413588
9.718214285714112,0.8774055917317342
24.61464285714328,0.7364713807048378
-40.79000000000019,0.5727009579253501
66.00321428571442,0.3414613687985825
35.682857142857074,0.5851712675480705
-29.578928571428378,0.618968974193697
-147.69571428571453,0.027923977553978383
126.55250000000001,0.07423839967634935
-7.79071428571433,0.8926401130280717
-121.60428571428565,0.05408399198262283
-96.11750000000029,0.24655000460256704
117.91392857142841,0.08527063456141465
79.23892857142846,0.6056586781244289
-27.148214285714403,0.7077083571788961
216.52821428571383,0.15707424175423942
33.98678571428559,0.6143080822880211
3.0632142857145936,0.9602269574534537
-83.24571428571426,0.4320423246198345
-62.215357142857556,0.6819922263455495
-69.41035714285681,0.16006216215228897
20.24142857142874,0.6717607715272865
74.98178571428593,0.2856342168515702
10.353571428571286,0.8670649799401164
60.100714285714275,0.37990439944648996
54.387500000000045,0.6201102701881392
-99.54035714285737,0.15462815594539303
-38.47499999999991,0.4893813481977081
-27.20964285714308,0.7005441916234821
16.225000000000364,0.8146867519790517
67.42821428571415,0.33464117964467077
-11.447499999999309,0.8648809255871466
58.26999999999998,0.35148576977434776
18.235714285714266,0.8688026864989096
-107.81571428571465,0.11472050050940719
42.61392857142869,0.5020335692074184
179.17964285714288,0.02745718873794878
-30.690000000000282,0.5198361777430502
-29.171785714285534,0.622335380449363
41.36821428571352,0.5712494257828028
67.13892857142878,0.35820226835948094
-3.049642857142544,0.9542024034775143
18.978571428571513,0.7560596949725602
-126.96178571428618,0.03636067363206878
-14.617142857142653,0.8319183836205216
134.690357142857,0.04893882440138002
-75.11107142857077,0.34295070328090294
-54.114285714285415,0.5586204561098581
-5.461785714285497,0.9184963958987441
-73.44964285714286,0.2375309097247071
29.66428571428628,0.6642061540747292
-53.38821428571487,0.45299885799338196
35.953571428571195,0.5796494286272935
-89.83035714285688,0.2201891947709794
51.760714285713675,0.538946028406043
28.938571428571322,0.6951839518993412
-28.08785714285682,0.5707461008827935
-63.31392857142873,0.3617726437539116
-7.027499999999691,0.9099066620991763
-86.9957142857138,0.13413419787422654
19.95071428571441,0.7588588899994243
82.44607142857103,0.2662933476666543
273.9403571428568,0.06934951480933585
157.7696428571419,0.3099225006945536
57.114999999999554,0.3283630067222106
-182.55678571428598,0.019702867582347263
135.3760714285711,0.3751274704583231
42.10571428571416,0.5059660564573332
-13.689285714285461,0.8022928666433737
-33.4328571428573,0.5962085294486668
-49.81107142857127,0.5402955606916525
-26.22892857142847,0.6156553365044858
17.217500000000427,0.790022539339997
82.4989285714289,0.319586904159425
110.20071428571441,0.16471057828603336
-114.80321428571483,0.027147220056679612
-167.5271428571432,0.04960807265546975
-45.18250000000012,0.5675282916832042
-47.27071428571412,0.494522169798722
-23.529285714285834,0.7231957690975812
-11.682857142857074,0.8754114222739924
11.711071428571586,0.8475651480272383
-9.901071428571186,0.840181667143955
87.86107142857145,0.15320312718325785
-36.904285714285606,0.5943169922837621
123.34785714285681,0.08055818688066667
-41.77500000000009,0.5515835614037021
-22.430714285713975,0.7368396640316798
-138.00035714285696,0.19906501105888239
-75.25857142857149,0.3977066367665339
77.98642857142886,0.14854954778544485
-10.013571428571368,0.8820403205969278
-38.38714285714241,0.49855015736172875
-30.958214285714348,0.6178133274069599
-63.54321428571393,0.4754144625333486
82.88142857142884,0.22324439249219383
-22.07857142857165,0.6867120320467308
-249.89714285714263,0.1022081902775595
57.75107142857155,0.4732088533035616
-3.5482142857144936,0.9602062227216316
45.73642857142863,0.5029819128824071
53.67035714285771,0.42828658627790234
44.91071428571422,0.4953039844223558
38.261071428571086,0.5818969311911426
58.82999999999993,0.5757704760384735
-119.01357142857137,0.22805518974213454
28.739999999999554,0.6472249976590426
-56.68071428571443,0.3738373696254036
-0.24749999999971806,0.997862612311004
-114.0467857142853,0.4566269969935055
34.835000000000264,0.6130741240478259
94.26999999999998,0.1256154729753325
24.265714285714694,0.8751301455297615
36.13071428571425,0.652378229950457
85.32392857142872,0.29380474622564096
45.87964285714338,0.3488199145418364
-39.646071428571304,0.670771808834938
-87.50035714285696,0.11201169221189643
79.92214285714249,0.19646295171714695
39.88964285714269,0.5816924320641313
13.786428571428587,0.8521950517620434
57.01821428571384,0.31395917329269896
57.67285714285731,0.2983427675900953
-66.73535714285708,0.21387829298011973
-105.34678571428549,0.15418687842916134
13.229642857142835,0.8591858215201572
-65.05535714285725,0.32677365920477613
-39.83642857142877,0.5172673157797316
227.7810714285713,0.00862127529889479
3.437142857142817,0.9746042977509751
-36.177857142856965,0.8145636949525065
25.05392857142806,0.7478142706002381
-39.823214285714585,0.79471587080858
195.06464285714287,0.20999765269626
128.8571428571429,0.040969175778007606
66.8285714285712,0.2273609282780452
-37.22142857142853,0.5537401153672945
85.57250000000045,0.31405731099428225
-148.17250000000013,0.06427275839209304
-33.334642857142626,0.628384139148474
73.80250000000001,0.2888753160184903
139.63357142857149,0.04434573065779923
88.63999999999965,0.2758433692114094
100.98892857142846,0.2583387413027534
145.58392857142894,0.014444444918079516
62.13749999999982,0.5178735506293136
71.76285714285746,0.5161170768248294
-100.37035714285753,0.10137639508053095
-53.372142857142535,0.34547078747238247
-21.461428571428996,0.7725945402159343
-3.661785714285543,0.9573515452836155
-102.69357142857166,0.16598286771343074
-53.344642857143526,0.45388822291799347
102.91642857142779,0.06438007369096649
-3.984642857142944,0.9793973866325987
67.84607142857112,0.3638264686202414
-103.99607142857167,0.4982766946943129
-61.87535714285718,0.3093098605448735
-24.18571428571431,0.6999273909574448
53.104642857142835,0.37723543455732134
47.24678571428558,0.5196688713437072
20.777142857142962,0.8118187261233863
22.505714285714248,0.7546797351570744
100.35500000000047,0.15901258614780467
-48.14857142857113,0.510118304992596
9.811785714285179,0.8820971344673937
-59.967857142857156,0.3725254802367475
79.69035714285724,0.14773345367853613
-6.7764285714288235,0.9310514920050714
