effect,p_value,stopped_early,stop_day
88.63999999999965,0.2758433692114094,False,56
254.69266666666658,0.03528552363244851,True,8
181.37975490196095,0.03616389741794003,True,29
222.64328571428587,0.04612619329608435,True,17
71.76285714285746,0.5161170768248294,False,56
-291.9483333333337,0.02275933635714115,True,8
-53.372142857142535,0.34547078747238247,False,56
-21.461428571428996,0.7725945402159343,False,56
-3.661785714285543,0.9573515452836155,False,56
-102.69357142857166,0.16598286771343074,False,56
-53.344642857143526,0.45388822291799347,False,56
102.91642857142779,0.06438007369096649,False,56
-3.984642857142944,0.9793973866325987,False,56
67.84607142857112,0.3638264686202414,False,56
268.35333333333347,0.04837957704720269,True,12
-200.94624999999996,0.03687094817811433,True,12
-24.18571428571431,0.6999273909574448,False,56
254.923939393939,0.0499035935689094,True,17
47.24678571428558,0.5196688713437072,False,56
20.777142857142962,0.8118187261233863,False,56
22.505714285714248,0.7546797351570744,False,56
100.35500000000047,0.15901258614780467,False,56
-48.14857142857113,0.510118304992596,False,56
9.811785714285179,0.8820971344673937,False,56
-59.967857142857156,0.3725254802367475,False,56
79.69035714285724,0.14773345367853613,False,56
-6.7764285714288235,0.9310514920050714,False,56
121.9839285714288,0.0801115000224824,False,56
-3.7903571428569194,0.9414307775521011,False,56
88.92964285714311,0.09790236926939051,False,56
-14.210714285714403,0.7919007829707153,False,56
-49.047857142856856,0.310411605623948,False,56
30.057857142856847,0.6281597640991847,False,56
23.03214285714307,0.7371295534104987,False,56
-321.5747692307689,0.018742382058626033,True,18
285.4818181818184,0.042024848022661244,True,23
-23.080714285714066,0.7209215797414108,False,56
18.36678571428547,0.7963482025123694,False,56
21.50464285714338,0.65979163700315,False,56
-246.73749999999995,0.03380506356302406,True,8
-0.08857142857164035,0.9987580825350342,False,56
37.96357142857141,0.559519272511141,False,56
-69.52214285714263,0.3595275736141398,False,56
-87.57107142857171,0.302559669004848,False,56
-243.8074999999999,0.048467993515734456,True,9
-129.73893846153805,0.04845980957382038,True,51
-52.860714285714266,0.7296829561912468,False,56
165.27133986928084,0.044343608997566265,True,35
84.47928571428588,0.2799128537710909,False,56
-139.89571428571435,0.3653025616462746,False,56
-57.42535714285691,0.4312132745248397,False,56
-42.36678571428615,0.3110938338007778,False,56
-16.937142857142362,0.8061461307640791,False,56
-2.18892857142896,0.9728657275590114,False,56
78.65714285714353,0.3651253720095601,False,56
-476.91899999999987,0.016129341844668806,True,7
-18.778928571428423,0.7663849963810262,False,56
-334.77666666666664,0.04581658384784986,True,10
-288.92119047619076,0.02255004541673572,True,13
34.78607142857186,0.5514196059598306,False,56
13.109642857142944,0.8478370590034944,False,56
69.87035714285707,0.4266103639940264,False,56
-224.62374999999975,0.03149469161126823,True,11
-292.9152380952378,0.04247835569728021,True,10
74.44785714285717,0.35894853349946987,False,56
-124.10107142857078,0.07127503322623097,False,56
72.87785714285701,0.32925430862845156,False,56
-511.00824999999986,0.03671693863777893,True,18
-77.79464285714266,0.3246601459332716,False,56
8.441428571428332,0.9059024619974149,False,56
-20.932500000000346,0.7507455462388035,False,56
-66.9217857142853,0.30678947542799573,False,56
13.57642857142855,0.8469252722100712,False,56
-287.6675,0.04057338472155367,True,8
-151.91640522875832,0.046498556799748895,True,35
6.384285714285852,0.9130662736710968,False,56
63.91107142857163,0.3897577937895503,False,56
-39.717142857142335,0.5516007464767135,False,56
64.13607142857154,0.4205136239693861,False,56
-116.7939285714283,0.09580685280969256,False,56
48.905714285714566,0.4275790945901823,False,56
-143.57602941176447,0.04724153480740129,True,37
-31.645357142856938,0.5798704230358325,False,56
52.01749999999993,0.41593913781678893,False,56
38.37392857142845,0.5861854038559253,False,56
-117.84928571428509,0.10217223725385491,False,56
-2.1917857142855155,0.9638482324961137,False,56
62.30250000000024,0.20728013621079763,False,56
70.35678571428593,0.21854620106323305,False,56
-360.4377777777777,0.01704828482851893,True,12
-145.9782142857141,0.36604759032323875,False,56
-51.46321428571491,0.4721688534934996,False,56
-41.21464285714228,0.5479527342559449,False,56
83.79571428571421,0.22879936339049947,False,56
177.71104166666692,0.04368417532706618,True,28
